show_id,date_added,release_year
s5611,"February 10, 2017",2016
s5612,"February 10, 2017",2017
s5613,"February 10, 2017",1977
s5614,"February 7, 2017",2017
s5615,"February 3, 2017",2017
s5616,"February 3, 2017",2014
s5617,"February 1, 2017",2015
s5618,"February 1, 2017",2014
s5619,"February 1, 2017",2015
s5620,"February 1, 2017",2016
s5621,"February 1, 2017",2016
s5622,"February 1, 2017",2014
s5623,"January 31, 2017",2017
s5624,"January 31, 2017",2015
s5625,"January 29, 2017",2016
s5626,"January 27, 2017",2017
s5627,"January 25, 2017",2016
s5628,"January 24, 2017",2017
s5629,"January 23, 2017",2017
s5630,"January 20, 2017",2016
s5631,"January 20, 2017",2017
s5632,"January 17, 2017",2017
s5633,"January 15, 2017",2008
s5634,"January 15, 2017",2014
s5635,"January 15, 2017",2014
s5636,"January 15, 2017",2014
s5637,"January 13, 2017",2016
s5638,"January 13, 2017",2017
s5639,"January 12, 2017",2015
s5640,"January 10, 2017",2017
s5641,"January 10, 2017",2017
s5642,"January 7, 2017",2016
s5643,"January 6, 2017",2017
s5644,"January 6, 2017",2013
s5645,"January 5, 2017",2016
s5646,"January 4, 2017",2016
s5647,"January 3, 2017",2017
s5648,"January 1, 2017",2016
s5649,"January 1, 2017",2007
s5650,"January 1, 2017",2011
s5651,"January 1, 2017",1999
s5652,"January 1, 2017",2016
s5653,"December 31, 2016",2016
s5654,"December 30, 2016",2016
s5655,"December 27, 2016",2016
s5656,"December 27, 2016",2016
s5657,"December 23, 2016",2016
s5658,"December 23, 2016",2016
s5659,"December 23, 2016",2018
s5660,"December 20, 2016",2016
s5661,"December 20, 2016",2016
s5662,"December 16, 2016",2016
s5663,"December 16, 2016",2016
s5664,"December 16, 2016",2016
s5665,"December 15, 2016",2015
s5666,"December 15, 2016",2012
s5667,"December 15, 2016",2015
s5668,"December 15, 2016",2012
s5669,"December 15, 2016",2012
s5670,"December 15, 2016",2011
s5671,"December 15, 2016",2016
s5672,"December 15, 2016",2012
s5673,"December 15, 2016",2001
s5674,"December 15, 2016",2012
s5675,"December 15, 2016",2012
s5676,"December 15, 2016",2012
s5677,"December 15, 2016",2016
s5678,"December 13, 2016",2017
s5679,"December 12, 2016",2016
s5680,"December 11, 2016",2016
s5681,"December 9, 2016",2016
s5682,"December 9, 2016",2015
s5683,"December 9, 2016",2016
s5684,"December 9, 2016",2016
s5685,"December 8, 2016",2016
s5686,"December 8, 2016",2016
s5687,"December 8, 2016",2015
s5688,"December 6, 2016",2016
s5689,"December 6, 2016",2016
s5690,"December 6, 2016",2016
s5691,"December 5, 2016",2016
s5692,"December 4, 2016",2016
s5693,"December 3, 2016",2016
s5694,"December 2, 2016",2016
s5695,"December 2, 2016",2016
s5696,"December 1, 2016",2016
s5697,"December 1, 2016",2014
s5698,"December 1, 2016",2013
s5699,"December 1, 2016",2015
s5700,"December 1, 2016",2016
s5701,"December 1, 2016",2015
s5702,"December 1, 2016",2015
s5703,"December 1, 2016",2016
s5704,"December 1, 2016",2016
s5705,"December 1, 2016",1979
s5706,"December 1, 2016",2016
s5707,"November 25, 2016",2016
s5708,"November 25, 2016",2016
s5709,"November 25, 2016",2016
s5710,"November 22, 2016",2016
s5711,"November 22, 2016",2012
s5712,"November 21, 2016",2016
s5713,"November 19, 2016",2012
s5714,"November 18, 2016",2016
s5715,"November 18, 2016",2016
s5716,"November 18, 2016",2016
s5717,"November 17, 2016",2016
s5718,"November 15, 2016",2016
s5719,"November 15, 2016",2012
s5720,"November 11, 2016",2016
s5721,"November 10, 2016",2009
s5722,"November 10, 2016",2016
s5723,"November 9, 2016",2015
s5724,"November 9, 2016",2016
s5725,"November 4, 2016",2016
s5726,"November 4, 2016",2016
s5727,"November 1, 2016",2015
s5728,"November 1, 2016",2011
s5729,"November 1, 2016",2013
s5730,"November 1, 2016",2013
s5731,"November 1, 2016",2013
s5732,"November 1, 2016",2012
s5733,"November 1, 2016",2012
s5734,"November 1, 2016",2016
s5735,"November 1, 2016",2016
s5736,"November 1, 2016",2015
s5737,"October 29, 2016",2016
s5738,"October 28, 2016",2016
s5739,"October 28, 2016",2016
s5740,"October 28, 2016",2016
s5741,"October 28, 2016",2016
s5742,"October 28, 2016",2016
s5743,"October 28, 2016",2016
s5744,"October 27, 2016",2016
s5745,"October 21, 2016",2016
s5746,"October 21, 2016",2016
s5747,"October 15, 2016",2016
s5748,"October 15, 2016",2012
s5749,"October 15, 2016",2008
s5750,"October 15, 2016",2010
s5751,"October 15, 2016",2015
s5752,"October 15, 2016",2006
s5753,"October 15, 2016",2015
s5754,"October 15, 2016",2008
s5755,"October 14, 2016",2016
s5756,"October 13, 2016",2016
s5757,"October 12, 2016",2016
s5758,"October 7, 2016",2016
s5759,"October 7, 2016",2016
s5760,"October 7, 2016",2016
s5761,"October 7, 2016",2016
s5762,"October 4, 2016",2016
s5763,"October 1, 2016",2015
s5764,"October 1, 2016",2015
s5765,"October 1, 2016",2016
s5766,"October 1, 2016",2015
s5767,"October 1, 2016",2014
s5768,"October 1, 2016",2010
s5769,"October 1, 2016",2014
s5770,"October 1, 2016",2012
s5771,"October 1, 2016",2016
s5772,"October 1, 2016",2015
s5773,"October 1, 2016",2015
s5774,"October 1, 2016",2016
s5775,"October 1, 2016",2015
s5776,"October 1, 2016",2016
s5777,"October 1, 2016",2016
s5778,"October 1, 2016",2015
s5779,"October 1, 2016",2015
s5780,"October 1, 2016",2016
s5781,"October 1, 2016",2013
s5782,"October 1, 2016",2015
s5783,"September 30, 2016",2016
s5784,"September 23, 2016",2016
s5785,"September 23, 2016",2016
s5786,"September 23, 2016",2016
s5787,"September 19, 2016",2016
s5788,"September 19, 2016",2016
s5789,"September 19, 2016",2016
s5790,"September 19, 2016",2016
s5791,"September 19, 2016",2016
s5792,"September 19, 2016",2016
s5793,"September 16, 2016",2016
s5794,"September 16, 2016",2016
s5795,"September 16, 2016",2010
s5796,"September 16, 2016",2016
s5797,"September 15, 2016",2012
s5798,"September 13, 2016",2016
s5799,"September 9, 2016",2016
s5800,"September 2, 2016",2016
s5801,"September 2, 2016",2016
s5802,"September 1, 2016",2015
s5803,"September 1, 2016",2008
s5804,"September 1, 2016",2011
s5805,"September 1, 2016",2016
s5806,"September 1, 2016",2010
s5807,"September 1, 2016",2015
s5808,"August 26, 2016",2016
s5809,"August 26, 2016",2016
s5810,"August 26, 2016",2016
s5811,"August 19, 2016",2016
s5812,"August 15, 2016",2001
s5813,"August 15, 2016",2015
s5814,"August 15, 2016",2015
s5815,"August 15, 2016",2010
s5816,"August 11, 2016",2005
s5817,"August 11, 2016",2009
s5818,"August 11, 2016",2012
s5819,"August 11, 2016",2014
s5820,"August 5, 2016",2016
s5821,"August 2, 2016",2011
s5822,"August 1, 2016",1994
s5823,"August 1, 2016",2005
s5824,"August 1, 2016",2008
s5825,"August 1, 2016",2008
s5826,"August 1, 2016",2016
s5827,"August 1, 2016",2008
s5828,"July 29, 2016",2016
s5829,"July 29, 2016",2016
s5830,"July 24, 2016",2016
s5831,"July 15, 2016",2016
s5832,"July 15, 2016",2016
s5833,"July 14, 2016",2015
s5834,"July 6, 2016",2016
s5835,"July 4, 2016",2016
s5836,"July 1, 2016",2016
s5837,"July 1, 2016",2016
s5838,"July 1, 2016",2015
s5839,"June 24, 2016",2016
s5840,"June 24, 2016",2016
s5841,"June 24, 2016",2016
s5842,"June 18, 2016",2015
s5843,"June 3, 2016",2016
s5844,"June 2, 2016",2016
s5845,"June 1, 2016",2016
s5846,"June 1, 2016",2016
s5847,"May 27, 2016",2016
s5848,"May 6, 2016",2016
s5849,"April 29, 2016",2016
s5850,"April 29, 2016",2016
s5851,"April 22, 2016",2016
s5852,"April 15, 2016",2016
s5853,"April 8, 2016",2016
s5854,"April 1, 2016",2015
s5855,"April 1, 2016",2007
s5856,"April 1, 2016",2012
s5857,"April 1, 2016",2016
s5858,"March 25, 2016",2016
s5859,"March 18, 2016",2015
s5860,"March 18, 2016",2016
s5861,"March 18, 2016",2016
s5862,"March 18, 2016",2016
s5863,"March 11, 2016",2016
s5864,"March 1, 2016",2014
s5865,"February 26, 2016",2016
s5866,"February 24, 2016",2015
s5867,"February 19, 2016",2016
s5868,"February 5, 2016",2016
s5869,"February 5, 2016",2016
s5870,"February 5, 2016",2016
s5871,"February 1, 2016",2012
s5872,"January 23, 2016",2016
s5873,"January 22, 2016",2016
s5874,"January 15, 2016",2008
s5875,"January 15, 2016",2010
s5876,"January 8, 2016",2016
s5877,"December 26, 2015",2015
s5878,"December 25, 2015",2014
s5879,"December 18, 2015",2015
s5880,"December 11, 2015",2015
s5881,"December 9, 2015",2015
s5882,"December 4, 2015",2015
s5883,"December 1, 2015",2015
s5884,"November 18, 2015",2015
s5885,"November 13, 2015",2015
s5886,"November 13, 2015",2015
s5887,"October 27, 2015",2015
s5888,"October 25, 2015",2015
s5889,"October 23, 2015",2015
s5890,"October 22, 2015",2015
s5891,"October 16, 2015",2015
s5892,"October 16, 2015",2015
s5893,"October 16, 2015",2015
s5894,"October 9, 2015",2015
s5895,"October 2, 2015",2015
s5896,"October 1, 2015",2014
s5897,"September 18, 2015",2015
s5898,"September 15, 2015",2014
s5899,"September 8, 2015",2015
s5900,"August 14, 2015",2015
s5901,"July 31, 2015",2015
s5902,"July 17, 2015",2015
s5903,"July 15, 2015",2015
s5904,"July 14, 2015",2014
s5905,"July 10, 2015",2015
s5906,"June 29, 2015",2015
s5907,"June 26, 2015",2015
s5908,"June 23, 2015",2015
s5909,"June 15, 2015",1992
s5910,"June 1, 2015",2014
s5911,"May 29, 2015",2015
s5912,"May 22, 2015",2015
s5913,"May 22, 2015",2015
s5914,"April 17, 2015",2015
s5915,"March 15, 2015",2011
s5916,"March 6, 2015",2015
s5917,"March 6, 2015",2015
s5918,"February 27, 2015",2015
s5919,"February 13, 2015",2015
s5920,"January 23, 2015",2015
s5921,"December 19, 2014",2014
s5922,"December 5, 2014",2014
s5923,"November 21, 2014",2014
s5924,"November 19, 2014",1998
s5925,"November 14, 2014",2014
s5926,"November 7, 2014",2014
s5927,"October 24, 2014",2014
s5928,"October 21, 2014",2014
s5929,"October 10, 2014",2014
s5930,"September 26, 2014",2014
s5931,"August 15, 2014",2014
s5932,"July 11, 2014",2014
s5933,"April 15, 2014",2013
s5934,"February 1, 2014",2013
s5935,"January 24, 2014",2014
s5936,"January 17, 2014",2013
s5937,"December 29, 2013",2013
s5938,"December 12, 2013",2013
s5939,"November 1, 2013",2013
s5940,"September 1, 2013",2007
s5941,"August 2, 2013",2013
s5942,"February 21, 2012",2011
s5943,"October 1, 2011",1988
s5944,"October 1, 2011",1986
s5945,"October 1, 2011",1986
s5946,"October 1, 2011",1990
s5947,"October 1, 2011",1988
s5948,"October 1, 2011",1987
s5949,"October 1, 2011",1989
s5950,"October 1, 2011",1988
s5951,"October 1, 2011",1991
s5952,"October 1, 2011",1990
s5953,"October 1, 2011",1991
s5954,"September 27, 2011",2000
s5955,"May 17, 2011",2010
s5956,"November 18, 2009",2009
s5957,"May 5, 2009",2007
s5958,"January 1, 2008",2006
s5959,"November 16, 2017",2009
s5960,"January 1, 2020",2008
s5961,"November 1, 2019",1997
s5962,"April 1, 2019",2019
s5963,"December 15, 2017",2008
s5964,"September 1, 2019",2014
s5965,"March 20, 2019",2018
s5966,"October 10, 2018",2018
s5967,"March 29, 2019",2019
s5968,"May 16, 2018",2017
s5969,"September 15, 2018",2018
s5970,"September 15, 2018",2017
s5971,"September 15, 2018",2017
s5972,"June 30, 2016",2015
s5973,"February 5, 2020",2020
s5974,"April 10, 2019",2018
s5975,"March 30, 2019",2016
s5976,"March 27, 2018",2017
s5977,"March 10, 2017",2010
s5978,"February 1, 2018",2005
s5979,"January 17, 2017",2013
s5980,"July 1, 2017",2014
s5981,"July 7, 2017",2017
s5982,"June 1, 2019",2008
s5983,"July 6, 2018",2018
s5984,"March 20, 2018",2016
s5985,"November 1, 2019",2017
s5986,"March 14, 2019",2017
s5987,"May 22, 2017",2014
s5988,"August 13, 2016",2015
s5989,"January 13, 2019",2014
s5990,"January 26, 2017",2017
s5991,"April 3, 2019",2010
s5992,"October 27, 2018",2018
s5993,"November 1, 2019",2006
s5994,"January 1, 2021",2009
s5995,"August 23, 2020",2019
s5996,"July 26, 2019",2018
s5997,"September 22, 2018",2013
s5998,"April 28, 2017",2015
s5999,"December 20, 2018",2018
s6000,"June 28, 2019",2016
s6001,"April 16, 2019",2013
s6002,"December 1, 2018",2018
s6003,"March 1, 2018",2016
s6004,"April 7, 2018",2017
s6005,"May 1, 2018",2018
s6006,"May 1, 2018",2017
s6007,"September 30, 2020",2000
s6008,"December 31, 2019",2003
s6009,"August 28, 2017",2015
s6010,"January 5, 2019",2016
s6011,"June 15, 2019",2018
s6012,"April 18, 2019",2016
s6013,"January 1, 2021",2011
s6014,"October 1, 2019",1989
s6015,"February 1, 2018",2017
s6016,"May 5, 2016",2015
s6017,"January 5, 2019",2017
s6018,"March 16, 2017",2014
s6019,"December 1, 2020",2004
s6020,"June 1, 2019",2011
s6021,"September 28, 2018",2012
s6022,"February 8, 2018",2017
s6023,"November 1, 2017",2014
s6024,"September 1, 2019",2017
s6025,"July 30, 2019",2019
s6026,"May 15, 2019",2018
s6027,"March 1, 2017",2016
s6028,"February 14, 2020",2017
s6029,"April 1, 2018",2016
s6030,"January 15, 2018",2016
s6031,"July 1, 2020",1977
s6032,"November 1, 2020",1971
s6033,"April 1, 2018",1993
s6034,"October 16, 2016",2015
s6035,"December 15, 2019",2016
s6036,"November 15, 2017",2016
s6037,"July 15, 2018",2012
s6038,"January 1, 2017",2013
s6039,"December 25, 2017",2017
s6040,"February 21, 2020",2013
s6041,"September 17, 2019",2019
s6042,"November 4, 2019",2011
s6043,"May 1, 2017",2016
s6044,"August 27, 2018",2018
s6045,"March 12, 2019",2010
s6046,"April 25, 2019",2012
s6047,"July 22, 2018",2014
s6048,"April 28, 2017",2014
s6049,"June 12, 2018",2017
s6050,"December 1, 2019",1998
s6051,"September 1, 2016",2015
s6052,"April 15, 2017",2015
s6053,"June 6, 2019",2013
s6054,"August 28, 2020",2011
s6055,"November 1, 2013",2011
s6056,"October 15, 2017",2016
s6057,"March 16, 2019",2011
s6058,"January 16, 2018",2009
s6059,"August 1, 2017",2015
s6060,"October 25, 2019",2015
s6061,"December 1, 2020",1996
s6062,"July 1, 2020",2012
s6063,"July 1, 2020",2002
s6064,"November 1, 2018",2008
s6065,"February 19, 2018",2017
s6066,"September 25, 2018",2018
s6067,,2013
s6068,"December 15, 2017",2015
s6069,"October 1, 2020",2019
s6070,"March 20, 2019",2018
s6071,"April 4, 2018",2011
s6072,"May 15, 2018",2017
s6073,"January 1, 2018",2013
s6074,"December 31, 2019",2011
s6075,"October 22, 2017",2010
s6076,"January 1, 2018",2010
s6077,"May 1, 2017",2015
s6078,"April 19, 2019",2012
s6079,"May 1, 2018",2016
s6080," August 4, 2017",2017
s6081,"February 18, 2016",2012
s6082,"February 1, 2019",2002
s6083,"August 25, 2016",2015
s6084,"June 3, 2017",2016
s6085,"April 1, 2019",2015
s6086,"January 1, 2019",2007
s6087,"June 1, 2020",2012
s6088,"September 29, 2018",2010
s6089,"August 1, 2020",2018
s6090,"September 30, 2018",2018
s6091,"June 12, 2020",2014
s6092,"November 20, 2019",2013
s6093,"December 31, 2019",2017
s6094,"August 15, 2018",2018
s6095,"April 28, 2016",2013
s6096,"May 27, 2019",2012
s6097,"December 30, 2018",2018
s6098,"August 13, 2020",2008
s6099,"March 7, 2018",2012
s6100,"January 31, 2019",2018
s6101,"July 12, 2019",2017
s6102,"August 14, 2017",2010
s6103,"April 15, 2017",2015
s6104,"December 31, 2019",2006
s6105,"March 1, 2018",2012
s6106,"July 12, 2019",2014
s6107,"October 15, 2017",2015
s6108,"March 1, 2018",2004
s6109,"August 5, 2019",2017
s6110,"July 1, 2017",2016
s6111,"August 18, 2018",2018
s6112,"July 1, 2019",1974
s6113,"January 9, 2018",2017
s6114,"March 6, 2018",2018
s6115,"August 10, 2017",2016
s6116,"March 18, 2019",2018
s6117,"June 1, 2020",1989
s6118,"July 30, 2019",2019
s6119,"August 1, 2017",2016
s6120,"February 2, 2019",2018
s6121,"July 3, 2018",2006
s6122,"May 15, 2019",2018
s6123,"February 15, 2019",2016
s6124,"October 1, 2019",2001
s6125,"October 1, 2019",2013
s6126,"January 1, 2020",2014
s6127,"May 25, 2020",2014
s6128,"January 1, 2018",2017
s6129,"March 3, 2020",2019
s6130,"June 20, 2017",2015
s6131,"December 31, 2019",1977
s6132,"April 26, 2019",2011
s6133,"September 15, 2019",2014
s6134,"June 23, 2017",2016
s6135,"January 31, 2020",2017
s6136,"January 1, 2020",1999
s6137,"December 16, 2018",2017
s6138,"May 30, 2017",2017
s6139,"April 19, 2017",2017
s6140,"May 2, 2019",2018
s6141,"May 1, 2019",2018
s6142,"July 30, 2019",2019
s6143,"October 23, 2019",2014
s6144,"November 1, 2019",1998
s6145,"April 27, 2019",2016
s6146,"April 1, 2019",2018
s6147,"April 5, 2016",2015
s6148,"September 1, 2019",2000
s6149,"September 13, 2019",2019
s6150,"July 26, 2018",2015
s6151,"January 1, 2017",2013
s6152,"April 1, 2018",1986
s6153,"April 1, 2018",1991
s6154,"April 1, 2018",1999
s6155,"April 1, 2018",2000
s6156,"April 26, 2019",2012
s6157,"January 1, 2017",2012
s6158,"March 1, 2019",2018
s6159,"June 20, 2019",2014
s6160,"August 1, 2017",2017
s6161,"February 15, 2019",2017
s6162,"September 17, 2019",2018
s6163,"December 30, 2018",2015
s6164,"September 5, 2020",2001
s6165,"November 1, 2019",2003
s6166,"March 14, 2017",2015
s6167,"December 15, 2018",2018
s6168,"May 1, 2018",2018
s6169,"October 15, 2017",2013
s6170,"August 1, 2017",2016
s6171,"March 21, 2017",2016
s6172,"January 29, 2019",2018
s6173,"May 9, 2019",2017
s6174,"June 18, 2019",2018
s6175,,2018
s6176,"April 14, 2019",2018
s6177,"December 31, 2019",2007
s6178," December 23, 2018",2012
s6179,"November 1, 2019",2017
s6180,"August 1, 2016",2016
s6181,"March 9, 2019",2011
s6182,"October 1, 2017",2015
s6183,"February 15, 2017",2015
s6184,"August 1, 2019",2018
s6185,"September 15, 2018",2011
s6186,"April 1, 2019",2011
s6187,"January 1, 2020",2011
s6188,"September 16, 2018",2014
s6189,"January 1, 2020",1997
s6190,"October 25, 2019",2019
s6191,"February 15, 2018",2016
s6192,"December 14, 2016",2016
s6193,"December 27, 2018",2018
s6194,"September 5, 2018",2012
s6195,"December 1, 2017",2016
s6196,"May 15, 2016",2014
s6197,"August 19, 2018",2016
s6198,"January 19, 2019",1994
s6199,"August 1, 2017",2016
s6200,"September 8, 2017",2014
s6201,"December 25, 2018",2018
s6202,"December 28, 2018",2017
s6203,"April 12, 2019",2016
s6204,"June 7, 2018",2013
s6205,"April 30, 2018",2005
s6206,"January 1, 2019",2006
s6207,"March 1, 2018",2016
s6208,"January 5, 2017",2016
s6209,"March 30, 2017",2014
s6210,"April 5, 2019",2019
s6211,"December 25, 2018",2015
s6212,"October 1, 2019",1995
s6213,"October 1, 2019",2003
s6214," December 15, 2018",2014
s6215,"March 11, 2018",2017
s6216,"August 21, 2017",2016
s6217,"April 1, 2017",2013
s6218,"January 1, 2018",2006
s6219,"March 26, 2020",2019
s6220,"April 1, 2017",2016
s6221,"April 1, 2018",1995
s6222,"April 1, 2018",2001
s6223,"April 1, 2018",2004
s6224,"March 1, 2018",2017
s6225,"March 10, 2017",2015
s6226,"April 12, 2019",2017
s6227,"April 15, 2016",2015
s6228,"July 25, 2018",2010
s6229,"June 4, 2018",2016
s6230,"September 14, 2018",2002
s6231,"September 5, 2018",2009
s6232,"September 1, 2018",2015
s6233,"December 31, 2019",2009
s6234,"August 15, 2017",2017
s6235,"October 1, 2017",2013
s6236,"October 1, 2017",2010
s6237,"October 1, 2017",2015
s6238,"October 1, 2017",2015
s6239,"October 1, 2017",2016
s6240,"October 1, 2017",2010
s6241,"October 1, 2017",2011
s6242,"October 1, 2017",2016
s6243,"October 1, 2017",2012
s6244,"October 1, 2017",2017
s6245,"July 26, 2018",2015
s6246,"August 19, 2018",2013
s6247,"April 1, 2018",1995
s6248,"November 1, 2018",1998
s6249,"October 1, 2020",1992
s6250,"December 31, 2017",2016
s6251,"February 20, 2018",2017
s6252,"May 9, 2019",2018
s6253,"December 31, 2015",2015
s6254,"August 1, 2016",2016
s6255,"December 31, 2019",1972
s6256,"December 31, 2019",1982
